2022-08-17 00:00:03,158.36
2022-08-17 00:05:02,221.56
2022-08-17 00:10:03,199.5
2022-08-17 00:15:02,185.92
2022-08-17 00:20:02,204.89
2022-08-17 00:25:03,162.49
2022-08-17 00:30:02,225.74
2022-08-17 00:35:02,215.72
2022-08-17 00:40:02,139.63
2022-08-17 00:45:02,180.36
2022-08-17 00:50:03,181.57
2022-08-17 00:55:02,194.29
2022-08-17 01:00:03,190.1
2022-08-17 01:05:03,165.3
2022-08-17 01:10:02,222.71
2022-08-17 01:15:02,177.9
2022-08-17 01:20:03,181.11
2022-08-17 01:25:02,203.97
2022-08-17 01:30:03,202.82
2022-08-17 01:35:03,182.26
2022-08-17 01:40:02,166.79
2022-08-17 01:45:02,158.36
2022-08-17 01:50:02,163.18
2022-08-17 01:55:02,162.32
2022-08-17 02:00:03,152.46
2022-08-17 02:05:03,180.02
2022-08-17 02:10:02,189.19
2022-08-17 02:15:02,190.45
2022-08-17 02:20:03,188.5
2022-08-17 02:25:02,200.07
2022-08-17 02:30:03,169.71
2022-08-17 02:35:02,159.28
2022-08-17 02:40:02,164.15
2022-08-17 02:45:03,200.07
2022-08-17 02:50:02,186.38
2022-08-17 02:55:03,189.76
2022-08-17 03:00:02,171.31
2022-08-17 03:05:02,173.32
2022-08-17 03:10:03,185.18
2022-08-17 03:20:02,206.66
2022-08-17 03:25:03,190.51
2022-08-17 03:30:02,186.09
2022-08-17 03:35:02,200.36
2022-08-17 03:40:02,160.43
2022-08-17 03:45:02,180.31
2022-08-17 03:50:02,155.61
2022-08-17 03:55:03,175.84
2022-08-17 04:00:02,157.22
2022-08-17 04:05:02,194.86
2022-08-17 04:10:03,147.02
2022-08-17 04:15:02,188.9
2022-08-17 04:20:02,199.1
2022-08-17 04:25:03,159.57
2022-08-17 04:30:02,152.69
2022-08-17 04:35:02,131.43
2022-08-17 04:40:03,141.98
2022-08-17 04:45:02,98.72
2022-08-17 04:50:02,142.38
2022-08-17 04:55:03,128.74
2022-08-17 05:00:02,167.42
2022-08-17 05:05:02,148.68
2022-08-17 05:10:03,186.38
2022-08-17 05:15:02,157.91
2022-08-17 05:20:02,172.06
2022-08-17 05:25:03,121.29
2022-08-17 05:30:02,156.01
2022-08-17 05:35:02,154.41
2022-08-17 05:40:03,109.49
2022-08-17 05:45:02,136.65
2022-08-17 05:50:02,182.94
2022-08-17 05:55:03,202.65
2022-08-17 06:00:02,163.58
2022-08-17 06:05:03,131.09
2022-08-17 06:10:02,163.98
2022-08-17 06:15:03,180.19
2022-08-17 06:20:02,191.82
2022-08-17 06:25:02,174.52
2022-08-17 06:30:03,204.89
2022-08-17 06:35:03,191.65
2022-08-17 06:40:02,145.59
2022-08-17 06:45:02,193.14
2022-08-17 06:50:03,196.24
2022-08-17 06:55:02,156.19
2022-08-17 07:00:03,186.32
2022-08-17 07:05:02,170.28
2022-08-17 07:10:02,199.33
2022-08-17 07:15:03,147.19
2022-08-17 07:20:02,146.62
2022-08-17 07:25:02,196.06
2022-08-17 07:30:03,157.79
2022-08-17 07:35:03,173.72
2022-08-17 07:40:02,197.78
2022-08-17 07:45:03,168.05
2022-08-17 07:50:02,156.59
2022-08-17 07:55:02,196.24
2022-08-17 08:00:03,225.74
2022-08-17 08:05:02,190.1
2022-08-17 08:10:03,233.71
2022-08-17 08:15:02,227.17
2022-08-17 08:20:03,218.29
2022-08-17 08:25:02,213.02
2022-08-17 08:30:02,159.51
2022-08-17 08:35:02,208.1
2022-08-17 08:40:03,174.06
2022-08-17 08:45:02,176.3
2022-08-17 08:50:02,235.71
2022-08-17 08:55:03,151.55
2022-08-17 09:00:02,215.43
2022-08-17 09:05:02,180.02
2022-08-17 09:10:03,205.86
2022-08-17 09:15:02,221.5
2022-08-17 09:20:03,145.01
2022-08-17 09:25:02,197.73
2022-08-17 09:30:02,174.23
2022-08-17 09:35:03,197.32
2022-08-17 09:40:02,194.46
2022-08-17 09:45:02,224.94
2022-08-17 09:50:03,181.11
2022-08-17 09:55:02,206.38
2022-08-17 10:00:03,169.71
2022-08-17 10:05:03,231.3
2022-08-17 10:10:33,203.45
2022-08-17 10:15:03,212.05
2022-08-17 10:20:02,210.85
2022-08-17 10:25:02,158.42
2022-08-17 10:30:02,171.48
2022-08-17 10:35:03,170.05
2022-08-17 10:40:02,187.01
2022-08-17 10:45:02,106.8
2022-08-17 10:50:03,200.59
2022-08-17 10:55:02,162.89
2022-08-17 11:00:03,145.01
2022-08-17 11:05:03,129.49
2022-08-17 11:10:02,277.71
2022-08-17 11:15:03,200.02
2022-08-17 11:20:02,146.1
2022-08-17 11:25:02,141.12
2022-08-17 11:30:03,140.83
2022-08-17 11:35:03,206.09
2022-08-17 11:40:02,201.96
2022-08-17 11:45:02,141.12
2022-08-17 11:50:03,183.57
2022-08-17 11:55:02,89.61
2022-08-17 12:00:03,153.03
2022-08-17 12:05:03,202.08
2022-08-17 12:10:02,191.08
2022-08-17 12:15:02,189.82
2022-08-17 12:20:03,132.12
2022-08-17 12:25:02,211.59
2022-08-17 12:30:02,149.83
2022-08-17 12:35:02,183.23
2022-08-17 12:40:02,211.99
2022-08-17 12:45:02,178.42
2022-08-17 12:50:03,189.7
2022-08-17 12:55:02,148.16
2022-08-17 13:00:02,120.55
2022-08-17 13:05:02,245.45
2022-08-17 13:10:03,105.25
2022-08-17 13:15:02,289.05
2022-08-17 13:20:03,194.75
2022-08-17 13:25:02,127.83
2022-08-17 13:30:02,161.86
2022-08-17 13:35:02,177.79
2022-08-17 13:40:02,154.64
2022-08-17 13:45:03,180.99
2022-08-17 13:50:02,203.34
2022-08-17 13:55:03,203.68
2022-08-17 14:00:02,166.38
2022-08-17 14:05:03,201.05
2022-08-17 14:10:02,195.55
2022-08-17 14:15:03,125.42
2022-08-17 14:20:02,100.55
2022-08-17 14:25:02,191.88
2022-08-17 14:30:03,209.53
2022-08-17 14:35:03,152.63
2022-08-17 14:40:02,169.25
2022-08-17 14:45:02,162.83
2022-08-17 14:50:03,172.63
2022-08-17 14:55:02,74.37
2022-08-17 15:00:03,170.57
2022-08-17 15:05:03,118.83
2022-08-17 15:10:02,155.15
2022-08-17 15:15:03,102.62
2022-08-17 15:20:02,131.95
2022-08-17 15:25:03,192.51
2022-08-17 15:30:02,172.69
2022-08-17 15:35:02,92.53
2022-08-17 15:40:02,105.59
2022-08-17 15:45:02,140.03
2022-08-17 15:50:03,152.92
2022-08-17 15:55:02,220.99
2022-08-17 16:00:02,191.42
2022-08-17 16:05:02,135.45
2022-08-17 16:10:03,76.72
2022-08-17 16:15:02,88.35
2022-08-17 16:20:03,111.44
2022-08-17 16:25:02,150.11
2022-08-17 16:30:02,103.25
2022-08-17 16:35:02,120.43
2022-08-17 16:40:03,247.74
2022-08-17 16:45:02,166.73
2022-08-17 16:50:03,118.77
2022-08-17 16:55:02,141.12
2022-08-17 17:00:02,53.86
2022-08-17 17:05:02,260.52
2022-08-17 17:10:03,218.58
2022-08-17 17:15:02,286.3
2022-08-17 17:20:02,209.01
2022-08-17 17:25:03,165.53
2022-08-17 17:30:02,207.24
2022-08-17 17:35:02,190.85
2022-08-17 17:40:03,249.58
2022-08-17 17:45:02,134.3
2022-08-17 17:50:02,135.45
2022-08-17 17:55:03,196.64
2022-08-17 18:00:02,193.31
2022-08-17 18:05:02,149.25
2022-08-17 18:10:03,148.68
2022-08-17 18:15:02,49.22
2022-08-17 18:20:03,261.44
2022-08-17 18:25:02,174.46
2022-08-17 18:30:03,213.77
2022-08-17 18:35:03,278.45
2022-08-17 18:40:02,101.01
2022-08-17 18:45:02,119.46
2022-08-17 18:50:03,169.02
2022-08-17 18:55:02,177.5
2022-08-17 19:00:02,89.09
2022-08-17 19:05:03,82.16
2022-08-17 19:10:02,235.31
2022-08-17 19:15:02,84.11
2022-08-17 19:20:03,83.02
2022-08-17 19:30:03,209.76
2022-08-17 19:35:03,152.69
2022-08-17 19:40:02,126.45
2022-08-17 19:45:03,118.14
2022-08-17 19:50:02,151.03
2022-08-17 19:55:02,109.43
2022-08-17 20:00:02,230.21
2022-08-17 20:05:02,235.77
2022-08-17 20:10:02,221.85
2022-08-17 20:15:03,248.89
2022-08-17 20:20:02,129.49
2022-08-17 20:25:03,135.16
2022-08-17 20:30:02,132.24
2022-08-17 20:35:02,82.56
2022-08-17 20:40:02,72.42
2022-08-17 20:45:03,194.29
2022-08-17 20:50:02,92.7
2022-08-17 20:55:03,311.68
2022-08-17 21:00:02,58.33
2022-08-17 21:05:02,66.92
2022-08-17 21:10:02,221.79
2022-08-17 21:15:02,121.52
2022-08-17 21:20:02,46.29
2022-08-17 21:25:03,153.09
2022-08-17 21:30:02,214.17
2022-08-17 21:35:02,280.29
2022-08-17 21:40:02,209.13
2022-08-17 21:45:03,213.02
2022-08-17 21:50:02,146.68
2022-08-17 21:55:03,163.98
2022-08-17 22:00:02,206.83
2022-08-17 22:05:02,192.51
2022-08-17 22:10:03,205.06
2022-08-17 22:15:02,214.11
2022-08-17 22:20:02,189.3
2022-08-17 22:25:03,159.8
2022-08-17 22:30:02,150.51
2022-08-17 22:35:02,256.91
2022-08-17 22:40:03,113.73
2022-08-17 22:45:02,179.1
2022-08-17 22:50:03,248.32
2022-08-17 22:55:02,114.42
2022-08-17 23:00:02,113.79
2022-08-17 23:05:03,193.08
2022-08-17 23:10:02,162.49
2022-08-17 23:15:02,199.56
2022-08-17 23:20:03,129.31
2022-08-17 23:25:02,85.37
2022-08-17 23:30:02,70.24
2022-08-17 23:35:03,139.17
2022-08-17 23:40:02,70.64
2022-08-17 23:45:03,151.14
2022-08-17 23:50:02,58.33
2022-08-17 23:55:02,129.72
2022-08-18 00:00:03,174.98
2022-08-18 00:05:02,135.56
2022-08-18 00:10:02,156.13
2022-08-18 00:15:03,140.66
2022-08-18 00:20:02,73.17
2022-08-18 00:25:03,166.1
2022-08-18 00:30:02,195.66
2022-08-18 00:35:02,167.65
2022-08-18 00:40:02,140.54
2022-08-18 00:45:02,136.71
2022-08-18 00:50:03,196.98
2022-08-18 00:55:02,166.21
2022-08-18 01:00:03,79.35
2022-08-18 01:05:03,122.21
2022-08-18 01:10:02,83.25
2022-08-18 01:15:03,106.68
2022-08-18 01:20:02,128.86
2022-08-18 01:25:02,140.43
2022-08-18 01:30:03,36.44
2022-08-18 01:35:03,71.62
2022-08-18 01:40:02,57.18
2022-08-18 01:45:02,201.68
2022-08-18 01:50:03,130.29
2022-08-18 01:55:02,257.77
2022-08-18 02:00:03,58.1
2022-08-18 02:05:03,173.37
2022-08-18 02:10:02,146.79
2022-08-18 02:15:03,112.36
2022-08-18 02:20:02,101.24
2022-08-18 02:25:02,73.85
2022-08-18 02:30:02,43.32
2022-08-18 02:35:02,64.17
2022-08-18 02:40:02,124.79
2022-08-18 02:45:03,211.25
2022-08-18 02:50:02,221.56
2022-08-18 02:55:03,169.48
2022-08-18 03:00:02,158.71
2022-08-18 03:05:02,187.7
2022-08-18 03:10:03,268.48
2022-08-18 03:15:02,80.5
2022-08-18 03:20:02,171.48
2022-08-18 03:25:03,118.37
2022-08-18 03:30:02,148.39
2022-08-18 03:35:02,81.24
2022-08-18 03:40:02,114.65
2022-08-18 03:45:03,59.3
2022-08-18 03:50:02,75.74
2022-08-18 03:55:03,166.04
2022-08-18 04:00:02,143.93
2022-08-18 04:05:02,161.23
2022-08-18 04:10:02,170.97
2022-08-18 04:15:03,157.45
2022-08-18 04:20:02,205.17
2022-08-18 04:25:03,154.24
2022-08-18 04:30:02,249.12
2022-08-18 04:35:03,159.91
2022-08-18 04:40:02,92.53
2022-08-18 04:45:02,92.3
2022-08-18 04:50:03,191.71
2022-08-18 04:55:02,164.78
2022-08-18 05:00:03,203.23
2022-08-18 05:05:03,172.46
2022-08-18 05:10:02,157.5
2022-08-18 05:15:03,152.35
2022-08-18 05:20:02,173.72
2022-08-18 05:25:02,61.02
2022-08-18 05:30:03,130.06
2022-08-18 05:35:02,120.89
2022-08-18 05:40:02,194.29
2022-08-18 05:45:03,218.81
2022-08-18 05:50:02,211.07
2022-08-18 05:55:02,210.85
2022-08-18 06:00:03,218.7
2022-08-18 06:05:02,216.35
2022-08-18 06:10:03,215.83
2022-08-18 06:15:02,216.23
2022-08-18 06:20:02,150.28
2022-08-18 06:25:03,181.05
2022-08-18 06:30:02,150.06
2022-08-18 06:35:02,181.85
2022-08-18 06:40:03,203.97
2022-08-18 06:45:02,165.35
2022-08-18 06:50:02,163.35
2022-08-18 06:55:02,185.75
2022-08-18 07:00:02,128.4
2022-08-18 07:05:02,65.32
2022-08-18 07:10:03,65.72
2022-08-18 07:15:02,107.94
2022-08-18 07:20:03,260.41
2022-08-18 07:25:02,171.83
2022-08-18 07:30:02,183.46
2022-08-18 07:35:03,179.45
2022-08-18 07:40:02,156.64
2022-08-18 07:45:03,134.76
2022-08-18 07:50:02,193.37
2022-08-18 07:55:02,186.95
2022-08-18 08:00:03,187.13
2022-08-18 08:05:03,154.75
2022-08-18 08:10:02,196.35
2022-08-18 08:15:02,212.28
2022-08-18 08:20:03,200.82
2022-08-18 08:25:02,159.8
2022-08-18 08:30:03,176.35
2022-08-18 08:35:02,181.45
2022-08-18 08:40:03,157.56
2022-08-18 08:45:02,188.39
2022-08-18 08:50:03,159.17
2022-08-18 08:55:02,148.57
2022-08-18 09:00:03,118.77
2022-08-18 09:05:03,179.1
2022-08-18 09:10:02,89.95
2022-08-18 09:15:02,87.55
2022-08-18 09:20:03,147.99
2022-08-18 09:25:02,194.23
2022-08-18 09:30:02,176.24
2022-08-18 09:35:02,149.25
2022-08-18 09:40:03,141.98
2022-08-18 09:45:02,168.45
2022-08-18 09:50:02,162.43
2022-08-18 09:55:03,103.82
2022-08-18 10:00:02,164.49
2022-08-18 10:05:03,140.66
2022-08-18 10:10:02,170.22
2022-08-18 10:15:03,125.02
2022-08-18 10:20:02,173.49
2022-08-18 10:25:02,171.89
2022-08-18 10:30:03,118.37
2022-08-18 10:35:03,104.05
2022-08-18 10:40:02,115.85
2022-08-18 10:45:03,103.88
2022-08-18 10:50:02,220.18
2022-08-18 10:55:02,148.91
2022-08-18 11:00:03,138.6
2022-08-18 11:05:03,56.55
2022-08-18 11:10:02,153.15
2022-08-18 11:15:02,108.92
2022-08-18 11:20:03,133.73
2022-08-18 11:25:02,84.11
2022-08-18 11:30:02,71.16
2022-08-18 11:40:02,199.79
2022-08-18 11:45:02,99.12
2022-08-18 11:50:03,100.95
2022-08-18 11:55:02,227.46
2022-08-18 12:00:02,124.22
2022-08-18 12:05:02,145.7
2022-08-18 12:10:02,150.06
2022-08-18 12:15:02,145.64
